id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,fetched_timestamp
dizzyhavoc,dzhv,DizzyHavoc,https://assets.coingecko.com/coins/images/35575/large/dizzyhavoc_circle_3_200_200_transparentBg.png?1709194317,0.01,0.0,4652,9260790.0,212046.0,0.01030148,0.00842942,0.00073342,7.81107,0.0,0.0,0.0,910778379.0,,0.04092765,-75.16444,2024-03-02T20:35:33.586Z,0.00394187,157.86287,2024-03-20T05:29:56.202Z,,2024-04-10T07:59:24.640Z,-0.02246083088831506,7.811074456245012,-16.58925512485328,2024-04-10 08:00:19
bridged-usd-coin-starkgate,usdc,Bridged USD Coin (StarkGate),https://assets.coingecko.com/coins/images/32211/large/usdc.png?1696752000,0.999,0.0,4653,,17462302.0,1.005,0.992677,-0.000839902981810914,-0.08402,0.0,0.0,0.0,,,1.098,-8.88256,2024-01-30T06:44:22.220Z,0.929405,7.60499,2024-01-30T06:57:36.948Z,,2024-04-10T07:59:29.614Z,-0.1982387670188436,-0.08402100268072753,-0.10892116818990907,2024-04-10 08:00:19
plankton,plnk,Plankton,https://assets.coingecko.com/coins/images/34398/large/PLNK_drk.png?1704787561,0.007,0.0,4654,662186.0,834.31,0.00710163,0.00653791,-0.000203938481021663,-2.95872,0.0,0.0,0.0,99000000.0,99000000.0,0.02724913,-75.40583,2024-01-11T02:26:13.535Z,0.00653791,2.50524,2024-04-09T14:24:19.934Z,,2024-04-10T07:54:18.234Z,-0.13612864049689072,-2.9587230637187085,-5.241528162067351,2024-04-10 08:00:19
baseic,baseic,Baseic,https://assets.coingecko.com/coins/images/35102/large/baseiclogo-3.png?1707379877,34.413,0.0,4655,344129.0,38.12,,,,,,,0.0,10000.0,10000.0,212.33,-83.79295,2024-02-08T08:32:08.828Z,6.84,403.27294,2024-03-07T13:20:36.057Z,,2024-04-04T21:48:21.379Z,,,-1.0231788471744794,2024-04-10 08:00:19
lanceria,lanc,Lanceria,https://assets.coingecko.com/coins/images/17589/large/Logo_200.png?1696517122,0.001,0.0,4656,327998.0,397.5,0.00095537,0.00093076,8.13e-06,0.86523,0.0,0.0,0.0,350000000.0,,0.04659728,-97.98904,2021-08-15T22:47:39.485Z,0.00047004,99.3548,2022-12-24T17:12:36.090Z,,2024-04-10T07:58:51.846Z,0.514966800877305,0.8652264508950844,-2.0114030931884583,2024-04-10 08:00:19
bool,bool,Bool,https://assets.coingecko.com/coins/images/36367/large/vM_6qNMg_400x400.jpg?1711337777,0.002,0.0,4657,172373.0,2230.25,0.00241397,0.00213462,-0.000232699085231044,-9.74504,0.0,0.0,0.0,80018001.0,80018001.0,0.03601449,-94.01149,2024-03-26T09:42:57.638Z,0.00178125,21.07965,2024-04-06T13:08:25.301Z,,2024-04-10T07:56:56.215Z,-0.0726120155903144,-9.7450429144557,-8.131940902822219,2024-04-10 08:00:19
powswap,pow,Powswap,https://assets.coingecko.com/coins/images/27354/large/Pow!_2x.png?1696526400,0.0,0.0,4658,7210.27,15.37,3.127e-05,2.891e-05,-1.051539748968e-06,-3.39041,0.0,0.0,0.0,240000000.0,,0.074656,-99.95968,2022-09-23T12:10:39.570Z,5.51e-06,446.60753,2023-10-14T00:53:56.838Z,,2024-04-10T07:58:13.175Z,-1.672704539786158,-3.3904134438618097,13.075451453224579,2024-04-10 08:00:19
kunkun-coin,kunkun,KUNKUN Coin,https://assets.coingecko.com/coins/images/33504/large/logo.jpg?1702038837,0.0,0.0,4659,,126.28,3.009e-05,1.006e-05,5.71e-06,50.10085,0.0,0.0,0.0,,,0.00398357,-99.57082,2023-12-09T04:35:23.582Z,4.5e-06,280.08549,2024-02-02T00:54:30.354Z,,2024-04-10T07:57:24.938Z,-0.5083174442565958,50.100848269506116,5.270194644410024,2024-04-10 08:00:19
sealwifhat,si,sealwifhat,https://assets.coingecko.com/coins/images/35186/large/-SI.png?1707813689,0.001,0.0,4660,1406254.0,1411143.0,0.00153146,0.00123161,-9.3485002224168e-05,-6.23506,0.0,0.0,0.0,1000000000.0,1000000000.0,0.03242687,-95.63555,2024-03-15T02:12:43.134Z,0.00014095,904.07436,2024-02-28T11:26:56.715Z,,2024-04-10T07:59:18.966Z,-0.5848786046704181,-6.235059761591676,-47.23097572890025,2024-04-10 08:00:19
ovo-nft-platform,ovo,OVO,https://assets.coingecko.com/coins/images/29514/large/ovotoken200.png?1696528458,0.004,0.0,4661,590418.0,11721.69,0.00373243,0.00355469,-7.9073240555852e-05,-2.15845,0.0,0.0,0.0,165000000.0,240000000.0,0.236899,-98.48937,2023-03-23T15:08:50.630Z,0.00335142,6.78057,2024-04-03T22:18:59.778Z,,2024-04-10T07:59:45.394Z,0.09866391718471543,-2.158451808426694,3.5071569147454302,2024-04-10 08:00:19
gravitas,gravitas,Gravitas,https://assets.coingecko.com/coins/images/32995/large/200photo_2023-11-12_14-07-05.jpg?1700110430,0.0,0.0,4662,37419.0,361.11,,,,,,,0.0,950000000.0,950000000.0,0.00029488,-86.64276,2023-11-16T05:14:56.319Z,1.227e-05,220.93747,2023-12-26T10:51:50.864Z,,2024-04-08T10:07:36.543Z,,,8.0577886507088,2024-04-10 08:00:19
sonorus,sns,Sonorus,https://assets.coingecko.com/coins/images/33591/large/SNS.jpg?1702468928,0.121,0.0,4663,,517304.0,0.127609,0.117869,-0.006275333845891559,-4.91762,0.0,0.0,0.0,,,0.33077,-63.13629,2024-03-17T12:32:44.493Z,0.03187867,282.4946,2024-02-02T08:23:55.128Z,,2024-04-10T08:00:08.661Z,-0.1477475757979912,-4.917616510654224,-2.3069955058019174,2024-04-10 08:00:19
besa-gaming-company,besa,Besa Gaming Company,https://assets.coingecko.com/coins/images/33283/large/Besa_Gaming_Company_BESA_200.png?1701363231,0.0,0.0,4664,190376.0,7635.18,0.00019136,0.00018704,5.733e-08,0.03013,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00024609,-22.65899,2024-03-23T14:54:41.890Z,5.428e-05,250.64671,2024-02-28T17:35:56.448Z,,2024-04-10T07:58:46.295Z,-0.03096170252435292,0.030130585070828175,16.76031456133207,2024-04-10 08:00:19
nuson-chain,nsc,Nuson Chain,https://assets.coingecko.com/coins/images/34931/large/1000002044.png?1706689580,0.0,0.0,4665,20369.0,32380.0,2.382e-05,1.703e-05,3.35e-06,19.67013,0.0,0.0,0.0,1000000000.0,1000000000.0,0.915735,-99.99777,2024-02-18T12:47:05.725Z,1.2e-05,69.93675,2024-04-04T20:08:44.102Z,,2024-04-10T07:56:51.204Z,0.731923849542959,19.67012626774583,34.29471156224185,2024-04-10 08:00:19
ginger,ginger,GINGER,https://assets.coingecko.com/coins/images/33930/large/ginger-drive.png?1703509384,0.0,0.0,4666,620616.0,3239.2,1.7e-06,1.47e-06,-1.89772901199e-07,-11.36736,0.0,0.0,0.0,420000000000.0,420000000000.0,6.9e-06,-78.60814,2023-12-24T23:00:13.474Z,1.35e-06,9.67623,2024-03-27T11:28:36.817Z,,2024-04-10T07:59:30.827Z,0.4839365624169313,-11.367359143192008,-1.239448474415143,2024-04-10 08:00:19
bitstable-finance,$bssb,BitStable Finance,https://assets.coingecko.com/coins/images/33545/large/07LKCLMU_400x400.jpg?1705046428,1.232,0.0,4667,22051602.0,2412714.0,1.36,1.16,-0.1202101619565481,-8.89255,0.0,0.0,0.0,17850000.0,17850000.0,9.52,-87.04165,2023-12-19T04:09:38.961Z,0.679027,81.72316,2024-02-11T23:55:09.673Z,,2024-04-10T07:59:56.280Z,-0.5278161401190539,-8.892553530495592,15.549249843585363,2024-04-10 08:00:19
cat-in-a-box-fee-token,boxfee,Cat-in-a-Box Fee Token,https://assets.coingecko.com/coins/images/29928/large/boxFEE.png?1696528856,337.997,0.0,4668,,3379.87,,,,,,,0.0,,,434.39,-22.19122,2023-11-17T21:00:14.414Z,108.61,211.20392,2023-09-12T00:36:50.545Z,,2024-04-06T06:38:05.973Z,,,-1.4280465278019447,2024-04-10 08:00:19
majo,majo,Majo,https://assets.coingecko.com/coins/images/30610/large/Majo_logo.png?1696529479,0.053,0.0,4669,1154691.0,136502.0,0.055947,0.03687931,0.01237795,30.25247,0.0,0.0,0.0,21000000.0,21000000.0,0.350051,-85.13517,2023-12-05T11:38:20.144Z,0.00431868,1104.8702,2023-08-17T15:59:07.608Z,,2024-04-10T07:59:46.036Z,6.389436236249167,30.252469281230944,60.36439552998625,2024-04-10 08:00:19
acute-angle-cloud,aac,Double-A Chain,https://assets.coingecko.com/coins/images/2577/large/acute-angle-cloud.png?1696503381,0.0,0.0,4670,63991.0,28163.0,6.703e-05,6.198e-05,-2.016217921663e-06,-3.05338,0.0,0.0,0.0,1000000000.0,,0.234028,-99.97266,2018-01-25T00:00:00.000Z,5.994e-05,6.75117,2024-04-04T05:58:56.611Z,,2024-04-10T07:59:53.615Z,0.08053088691412985,-3.0533774040138044,4.877716913766291,2024-04-10 08:00:19
teratto,trcon,TERATTO,https://assets.coingecko.com/coins/images/32130/large/TERACON-LOGO.png?1696588418,0.05,0.0,4671,252947670.0,24097.0,0.051401,0.050232,-0.000599943782352286,-1.17709,0.0,0.0,0.0,5000000000.0,,0.09808,-48.42084,2023-10-14T01:17:29.230Z,0.050204,0.76628,2024-04-04T07:39:30.293Z,,2024-04-10T08:00:12.120Z,-0.7966978251335852,-1.1770923103048363,-0.33592812306112163,2024-04-10 08:00:19
cloud-mining-technologies,cxm,Cloud Mining Technologies,https://assets.coingecko.com/coins/images/34622/large/CXM.png?1705504480,0.001,0.0,4672,13429.0,124.41,,,,,,,0.0,9984537.0,9984537.0,0.0049931,-73.06325,2024-01-19T04:39:45.272Z,0.00091035,47.74308,2024-02-01T12:45:59.336Z,,2024-04-08T07:40:48.341Z,,,40.64070586982618,2024-04-10 08:00:19
eternity-glory-token,$glory,Eternity GLORY Token,https://assets.coingecko.com/coins/images/34903/large/glory-200x200.png?1706594822,0.008,0.0,4673,,1592.23,0.00773543,0.00726745,0.00044171,6.07798,0.0,0.0,0.0,,50000000.0,0.0172629,-55.30012,2024-01-30T06:34:31.389Z,0.00552923,39.55811,2024-03-20T16:34:42.930Z,,2024-04-10T07:59:53.615Z,-0.08255256707579545,6.077983758792466,15.055379042598718,2024-04-10 08:00:19
wojak-finance,woj,Wojak Finance,https://assets.coingecko.com/coins/images/18823/large/200x200.png?1696518285,0.003,0.0,4674,147440451.0,2700.07,0.0029527,0.00286832,5.222e-05,1.80643,0.0,0.0,0.0,50000000000.0,50000000000.0,0.284648,-98.97548,2021-12-19T08:34:24.778Z,2.063e-08,14135892.56323,2021-10-14T23:40:12.508Z,,2024-04-10T07:58:42.924Z,0.7656460860127962,1.8064295331675255,-1.5108701764523191,2024-04-10 08:00:19
checoin,checoin,CheCoin,https://assets.coingecko.com/coins/images/17399/large/hmvUIO89jIpjmOD6astn5S5pTSJqnhc3KowWEcI2.png?1696516947,0.0,0.0,4675,433901.0,4.34,4.37e-06,4.28e-06,8.067e-09,0.18627,0.0,0.0,0.0,100000000000.0,100000000000.0,0.0005154,-99.15813,2021-08-03T20:20:52.872Z,1.67e-06,159.68922,2023-10-13T05:45:40.946Z,,2024-04-09T23:18:17.730Z,,0.1862671841909138,2.9316076010608016,2024-04-10 08:00:19
storm-token,storm,Storm,https://assets.coingecko.com/coins/images/18170/large/nFiYZ2xO_400x400.png?1696517670,0.003,0.0,4676,12.83,24.91,0.00259704,0.00250991,-2.7711878233261e-05,-1.08132,0.0,0.0,0.0,5060.0,3700000.0,65.8,-99.99615,2021-09-06T00:48:46.436Z,0.00098227,158.02896,2023-06-19T10:04:29.134Z,,2024-04-10T07:58:08.917Z,0.11327764253998505,-1.0813245210088784,-1.8540072852124994,2024-04-10 08:00:19
zkshield,zkshield,zkSHIELD,https://assets.coingecko.com/coins/images/31976/large/IMG_3665.png?1696530779,0.0,0.0,4677,24474.0,0.01669499,,,,,,,0.0,100000000.0,100000000.0,0.00122879,-80.08251,2023-09-28T15:40:06.162Z,0.00010168,140.69339,2023-12-18T02:01:17.221Z,,2024-04-07T02:19:48.460Z,,,-0.5538373394103677,2024-04-10 08:00:19
fomo-inu,finu,Fomo Inu,https://assets.coingecko.com/coins/images/32377/large/FINU-Logo.png?1698035474,0.0,0.0,4678,5165.77,2513.05,,,,,,,0.0,10000000000.0,10000000000.0,3.8e-06,-86.39573,2023-11-24T17:03:09.666Z,4.01042e-07,28.80869,2023-12-12T22:54:34.840Z,,2023-12-13T21:30:14.451Z,,,0.0,2024-04-10 08:00:19
shibceo,shibceo,ShibCEO,https://assets.coingecko.com/coins/images/29259/large/shibceo.png?1696528213,0.0,0.0,4679,216044.0,896.56,,,,,,,0.0,4.2e+17,4.2e+17,1.2811e-11,-95.98486,2023-03-01T12:59:27.021Z,4.20198e-13,22.41638,2023-05-09T10:17:21.620Z,,2023-05-18T13:00:39.706Z,,,0.0,2024-04-10 08:00:19
upfire,upr,Upfire,https://assets.coingecko.com/coins/images/20562/large/UPR256.png?1696519971,0.0,0.0,4680,226922.0,5.32,0.00029569,0.00029042,3.17e-06,1.08649,0.0,0.0,0.0,768898922.0,1000000000.0,0.02950137,-98.99962,2021-11-21T11:09:51.874Z,0.00021153,39.51755,2024-01-24T18:34:48.374Z,,2024-04-09T11:30:17.731Z,,1.086494311103435,-22.161118271167737,2024-04-10 08:00:19
god-of-wealth,gow39,God of Wealth,https://assets.coingecko.com/coins/images/32804/large/GOW39-LOGO.png?1699453901,0.0,0.0,4681,,17.98,1.08e-06,1.06e-06,-4.079701142e-09,-0.37945,0.0,0.0,0.0,,,4.054e-05,-97.35823,2023-11-09T14:05:01.444Z,6.5085e-07,64.5654,2024-01-25T05:30:24.852Z,,2024-04-09T18:36:52.122Z,,-0.37945311828833356,0.9873200242171642,2024-04-10 08:00:19
synergy-crystal,crs,Synergy Crystal,https://assets.coingecko.com/coins/images/28960/large/AB268A5A-5DBC-4A4A-B4FC-605DFC4B54FE.png?1696527933,0.467,0.0,4682,8725.39,6.01,,,,,,,0.0,18683.0,,1.99,-76.47686,2023-02-07T03:31:22.848Z,0.356113,31.14463,2023-04-08T12:51:08.509Z,,2023-05-18T12:25:32.660Z,,,0.0,2024-04-10 08:00:19
plz-come-back-to-eth,plz,PLZ COME BACK TO ETH,https://assets.coingecko.com/coins/images/34488/large/PLZ_ETH.jpg?1705045935,0.0,0.0,4683,6561.39,5.25,6.76e-06,6.46e-06,-1.7051079353e-07,-2.53315,0.0,0.0,0.0,1000000000.0,,0.00151992,-99.56779,2024-01-15T19:17:18.679Z,4.2e-06,56.52657,2024-03-03T08:38:04.598Z,,2024-04-10T07:59:35.411Z,-0.615349703230306,-2.533154104390568,-10.680125029845861,2024-04-10 08:00:19
caacon,cc,Caacon,https://assets.coingecko.com/coins/images/31023/large/512x512.png?1709640084,0.0,0.0,4684,28488.0,235.82,,,,,,,0.0,77995577.151308,,0.065385,-99.44137,2024-02-10T23:46:06.457Z,0.00035459,3.0099,2024-04-03T00:44:17.599Z,,2024-04-03T08:38:23.205Z,,,0.6131244324512879,2024-04-10 08:00:19
baby-long,babylong,Baby Long,https://assets.coingecko.com/coins/images/34906/large/photo_2024-01-28_18.png?1706595340,0.0,0.0,4685,203934.0,1.16,0.00020435,0.00020123,6.53359e-07,0.32141,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00613338,-96.67502,2024-01-30T09:59:23.084Z,0.00013303,53.29574,2024-03-05T20:45:05.212Z,,2024-04-10T05:53:58.081Z,,0.3214081012706821,4.097850572895963,2024-04-10 08:00:19
synapse-bridged-usdc-canto,usdc,Synapse Bridged USDC (Canto),https://assets.coingecko.com/coins/images/35258/large/USDC_Icon.png?1708006958,1.0,0.0,4686,,3804991.0,1.004,0.996163,0.00108953,0.10911,0.0,0.0,0.0,,,1.013,-1.27112,2024-02-27T02:10:25.561Z,0.982179,1.7915,2024-04-02T02:40:07.238Z,,2024-04-10T07:59:21.638Z,-0.019471860348071003,0.1091103379940437,-0.0713135806068453,2024-04-10 08:00:19
gowrap,gwgw,GoWrap,https://assets.coingecko.com/coins/images/34249/large/logo2.png?1704338797,0.002,0.0,4687,4092754.0,20639.0,0.00194893,0.00179301,0.00014715,8.07553,0.0,0.0,0.0,2100000000.0,2100000000.0,0.00229789,-15.22124,2024-04-04T07:39:26.831Z,0.00041869,365.29106,2024-03-05T20:43:20.831Z,,2024-04-10T07:56:56.780Z,2.5768151208889916,8.075528603791604,65.94702695245206,2024-04-10 08:00:19
xai-2,x,XAI,https://assets.coingecko.com/coins/images/31117/large/LOGO.jpg?1696529947,0.0,0.0,4688,354735.0,82753.0,2.419e-12,8.75778e-13,2.71041e-13,29.09329,0.0,0.0,0.0,2.1e+17,2.1e+17,4.66e-12,-63.7578,2023-11-04T06:35:35.945Z,3.02974e-13,457.45737,2023-10-23T22:43:28.030Z,,2024-04-10T07:58:30.544Z,-49.654283883485775,29.093289476653396,63.33528643991308,2024-04-10 08:00:19
vinu-network,vnn,VINU Network,https://assets.coingecko.com/coins/images/32196/large/Vinu_Network.jpg?1696745619,0.044,0.0,4689,88352564.0,472.32,0.04595344,0.04414562,-0.00176828074834233,-3.84873,0.0,0.0,0.0,2000000000.0,,0.100681,-56.1225,2024-01-01T20:32:20.364Z,0.0438743,0.68828,2024-03-26T14:31:42.205Z,,2024-04-09T18:47:08.768Z,,-3.848726903759047,-4.088836985642533,2024-04-10 08:00:19
rebasechain,base,ReBaseChain,https://assets.coingecko.com/coins/images/31390/large/IMG_20230810_041420_033.png?1696530206,0.0,0.0,4690,,556.57,1.882e-05,1.84e-05,1.95411e-07,1.05302,0.0,0.0,0.0,1000000000.0,1000000000.0,2.967e-05,-36.80587,2023-08-30T01:49:58.208Z,7.1e-06,164.11859,2023-10-22T21:59:53.259Z,,2024-04-10T07:00:56.314Z,0.0,1.0530202362136398,17.10220108763239,2024-04-10 08:00:19
kitbull,kitbull,Kitbull,https://assets.coingecko.com/coins/images/32309/large/kitbull_200.png?1697188555,0.0,0.0,4691,21988.0,0.700348,,,,,,,0.0,100000000000.0,100000000000.0,3.86054e-07,-43.04424,2023-10-15T03:54:09.722Z,2.14007e-07,2.74424,2023-11-21T23:10:06.609Z,,2023-11-26T03:06:03.380Z,,,0.0,2024-04-10 08:00:19
electric-cash,elcash,Electric Cash,https://assets.coingecko.com/coins/images/13850/large/ELCASH-Logo-transparent.png?1696513597,1.013,0.0,4692,21264681.0,25851.0,1.051,0.964299,0.01866482,1.87798,0.0,0.0,0.0,21000000.0,,65.07,-98.4436,2021-05-12T12:37:11.026Z,0.43825,131.08339,2023-10-27T00:00:48.593Z,,2024-04-10T07:58:48.585Z,3.0912549143770405,1.8779833428088022,25.872490018453004,2024-04-10 08:00:19
poly-peg-mdex,hmdx,Poly-Peg Mdex,https://assets.coingecko.com/coins/images/18504/large/Capture.PNG?1696517986,0.036,0.0,4693,35945905.0,347.02,0.03697566,0.03594591,-0.000810447069268902,-2.19972,0.0,0.0,0.0,1000000000.0,,1.63,-97.79323,2021-10-12T17:06:34.480Z,0.03265219,10.25196,2024-03-20T16:37:54.409Z,,2024-04-10T07:56:41.233Z,0.08905933798475779,-2.199720645076069,4.839029913869639,2024-04-10 08:00:19
egg-n-partners,eggt,Egg N Partners,https://assets.coingecko.com/coins/images/27418/large/kKDBrCqb_400x400.jpeg?1696526459,0.64,0.0,4694,,18638.85,0.643871,0.62723,0.01140051,1.81228,0.0,0.0,0.0,,,3.85,-83.35702,2023-10-25T11:43:33.942Z,0.00999494,6311.72922,2023-06-23T01:19:09.900Z,,2024-04-10T07:58:48.678Z,-0.18817573353749106,1.812283860837044,1.2912871569200757,2024-04-10 08:00:19
the-blu-arctic-water-comp,barc,The Blu Arctic Water Comp,https://assets.coingecko.com/coins/images/34467/large/BARC_200x200.png?1704967819,0.021,0.0,4695,2286151.0,74189.0,0.02100725,0.01474709,0.00166891,8.66313,0.0,0.0,0.0,109000000.0,109000000.0,0.062111,-66.2377,2024-01-11T10:54:34.369Z,0.00852649,145.94109,2024-02-27T01:00:22.130Z,,2024-04-10T07:59:00.521Z,-0.11818445223679712,8.663132497280346,14.114507450579946,2024-04-10 08:00:19
qsomm,qsomm,qSOMM,missing_large.png,0.161,0.0,4696,,5.0,0.166474,0.162807,-0.004088646840498173,-2.47439,0.0,0.0,0.0,,,0.245223,-33.60872,2024-03-13T15:58:10.398Z,0.1394,16.7913,2024-04-05T13:32:57.283Z,,2024-04-10T07:58:03.706Z,,-2.474385114654226,1.7897003048778157,2024-04-10 08:00:19
quantland,qlt,Quantland,https://assets.coingecko.com/coins/images/24536/large/8jYfKBTk_400x400.jpg?1696523713,20.219,0.0,4697,1288434.0,249.65,,,,,,,0.0,63724.407306191,,82.28,-75.42576,2022-04-17T09:39:53.840Z,17.11,18.20149,2023-11-11T09:25:27.746Z,,2024-04-07T15:48:26.365Z,,,-1.2771140160466208,2024-04-10 08:00:19
redemption-finance,rdmp,Redemption Finance,https://assets.coingecko.com/coins/images/32332/large/IMG_20231011_221107_747.jpg?1697452454,0.001,0.0,4698,0.479171,1095.28,,,,,,,0.0,488.0,,204.86,-99.99952,2023-10-16T15:54:00.901Z,0.00097532,0.67524,2023-10-27T02:00:27.943Z,,2023-10-27T06:01:39.168Z,,,0.19375085329966069,2024-04-10 08:00:19
tn100x,tn100x,TN100x,https://assets.coingecko.com/coins/images/35729/large/Ham_02-patch.png?1710075243,0.002,0.0,4699,24617082.0,204172.0,0.00260621,0.00195851,5.249e-05,2.17754,0.0,0.0,0.0,10000000000.0,10000000000.0,0.00381563,-35.38207,2024-04-04T02:00:37.947Z,0.00019674,1153.2381,2024-03-14T04:41:38.762Z,,2024-04-10T07:56:54.980Z,-3.004673630155602,2.177544735267474,41.19248200245643,2024-04-10 08:00:19
eligma,goc,GoCrypto,https://assets.coingecko.com/coins/images/3181/large/gocrypto.png?1696503902,0.008,0.0,4700,2629175.0,8.93,0.00830785,0.00771943,0.00013914,1.75108,0.0,0.0,0.0,327902034.0,,0.227067,-96.46988,2021-11-11T12:14:43.543Z,3.001e-05,26614.30102,2020-08-14T15:09:55.472Z,"{'times': -0.919147210075298, 'currency': 'usd', 'percentage': -91.9147210075298}",2024-04-10T08:00:03.990Z,-0.2726716109176408,1.7510787824480876,2.9115310739696394,2024-04-10 08:00:19
ryoshis-vision,ryoshi,Ryoshis Vision,https://assets.coingecko.com/coins/images/17614/large/OFFICIAL_RYOSHI_LOGO-removebg-preview_2_200x200.png?1696517146,0.0,0.0,4701,9684975.0,97.35,1.0136e-08,9.636e-09,-2.333123e-10,-2.30755,0.0,0.0,0.0,978355940610671.0,1000000000000000.0,1.19e-06,-99.1666,2021-11-08T06:31:30.368Z,1.374e-09,620.0822,2023-10-30T15:56:02.145Z,,2024-04-10T07:59:30.561Z,-0.07900298796954727,-2.3075450935645847,18.720755391187428,2024-04-10 08:00:19
doge-marley,marley,Doge Marley,https://assets.coingecko.com/coins/images/36410/large/MARLEY.png?1711997730,0.0,0.0,4702,,19316.8,0.00031224,0.00027537,-8.605274217542e-06,-2.76501,0.0,0.0,0.0,,,0.00733535,-95.87287,2024-03-25T13:45:09.190Z,0.00015564,94.51317,2024-03-27T02:51:26.656Z,,2024-04-10T07:59:56.983Z,-0.9416568068569088,-2.76501018151809,-39.771590740284196,2024-04-10 08:00:19
cloudcoin-finance,ccfi,CloudCoin Finance,https://assets.coingecko.com/coins/images/31304/large/ccfi_token_alpha_v2_1880x1880px_72dpi_small.png?1696530123,0.0,0.0,4703,6421.51,0.0,4.5e-06,4.5e-06,0.0,0.0,0.0,0.0,0.0,1428160512.0,1428160512.0,4.892e-05,-90.80832,2023-09-05T03:43:57.049Z,4.16e-06,8.09404,2024-03-19T20:00:18.778Z,,2024-04-10T07:57:48.535Z,0.0,0.0,0.0,2024-04-10 08:00:19
peach-2,pch,Peach,https://assets.coingecko.com/coins/images/34453/large/Peach_logo.png?1704931274,0.003,0.0,4704,326524.0,67347.0,0.00340639,0.00284026,0.0002914,9.82536,0.0,0.0,0.0,100000000.0,1000000000.0,0.01266506,-74.25932,2024-01-11T00:14:13.224Z,0.00272303,19.72227,2024-04-05T12:25:26.226Z,,2024-04-10T07:59:33.832Z,12.071281628497497,9.825360982350167,8.060094421598246,2024-04-10 08:00:19
diversityequity-inclusion,dei,DiversityEquity&Inclusion,https://assets.coingecko.com/coins/images/34535/large/Wei_Icon.png?1705324644,0.0,0.0,4705,,508.8,,,,,,,0.0,,,0.00058773,-80.61888,2024-01-18T05:02:10.823Z,0.00010298,10.61782,2024-02-10T11:25:30.703Z,,2024-04-07T10:31:27.160Z,,,2.6860992490097395,2024-04-10 08:00:19
sopermen,soopy,Sopermen,https://assets.coingecko.com/coins/images/34839/large/Sopermen.jpg?1706240829,0.0,0.0,4706,14497.16,67.06,1.466e-05,1.441e-05,-1.4105331811e-08,-0.0971,0.0,0.0,0.0,999999618.0,999999618.0,0.00024597,-94.09965,2024-01-26T04:27:00.070Z,5.19e-06,179.3809,2024-02-23T16:39:57.917Z,,2024-04-10T07:59:20.411Z,-0.5290297007348672,-0.09710497323524862,-15.414736061873965,2024-04-10 08:00:19
half-shiba-inu,shib0.5,Half Shiba Inu,https://assets.coingecko.com/coins/images/28957/large/halfshib.jpg?1696527930,0.17,0.0,4707,169570.0,250.26,0.173646,0.165471,-0.000209092966490188,-0.12316,0.0,0.0,0.0,1000000.0,1000000.0,11.92,-98.57739,2023-02-20T16:35:51.458Z,0.093424,81.50596,2023-06-19T00:05:12.387Z,,2024-04-10T05:52:08.047Z,,-0.12315616463080706,4.127905899252064,2024-04-10 08:00:19
seapad,spt,SeaPad,https://assets.coingecko.com/coins/images/30346/large/SeaPad_LOGO.png?1710264263,0.211,0.0,4708,,94655.0,0.233535,0.200778,-0.022133491643313297,-9.50285,0.0,0.0,0.0,,,0.269248,-21.72176,2024-04-03T15:01:21.735Z,0.01962289,974.06292,2023-11-08T13:06:43.801Z,,2024-04-10T07:57:35.578Z,-0.7882550146080608,-9.502850722351214,-5.41651156416272,2024-04-10 08:00:19
bridged-wrapped-ether-fuse,weth,Bridged Wrapped Ether (Fuse),https://assets.coingecko.com/coins/images/32759/large/logo_%286%29.png?1699324862,3630.009,0.0,4709,,26391.0,3651.59,3404.26,-21.581048479446963,-0.591,0.0,0.0,0.0,,,4171.11,-13.55485,2024-03-12T00:27:51.234Z,1862.35,93.61114,2023-11-07T22:24:56.079Z,,2024-04-10T07:55:46.043Z,0.728446950007208,-0.591004184351297,14.359010817760499,2024-04-10 08:00:19
